uid,nombre_de_la_entidad,departamento_entidad,municipio_entidad,nivel_entidad,orden_entidad,tipo_de_proceso,objeto_a_contratar,nombre_familia,id_familia,detalle_objeto,cuantia_proceso,cuantia_contrato,valor_total_de_adiciones,valor_contrato_con_adiciones,anno_firma,fecha_fima,fecha_ini_ejec_contrato,plazo_de_ejec_del_contrato,rango_de_ejec_del_contrato,tiempo_adiciones_en_dias,tiempo_adiciones_en_meses,fecha_fin_ejec_contrato
18-1-196739-8294211,ARAUCA - ALCALDÍA MUNICIPIO DE ARAUCA,Arauca,Arauca,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO DE LA VÍA CLARINETERO  BOCAS DEL ARAUCA - EL VAPOR  EN PAVIMENTO FLEXIBLE  DESDE EL K2+965 HASTA EL K4+065 EN EL MUNICIPIO DE ARAUCA  DEPARTAMENTO DE ARAUCA,2827606686,2827593940,0,2827593940,2019.0,02/01/2019,02/01/2019,5,M,0,0,07/01/2019
17-1-173292-6383011,BOYACÁ - ALCALDÍA MUNICIPIO DE SATIVASUR,Boyacá,Sativasur,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO VIA SECTOR LA SIBERIA VIA LA QUINTA MUNICIPIO DE SATIVASUR DEPARTAMENTO DE BOYACÁ,239949447,239946300,59990191,299936491,2017.0,06/16/2017,08/01/2017,3,M,0,0,11/01/2017
15-1-151369-5681675,HUILA - ALCALDÍA MUNICIPIO DE PITAL,Huila,El Pital,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONTRATO DE OBRA PARA LA PAVIMENTACIÓN EN CONCRETO RÍGIDO DE LA CARRERA 6 ENTRE CALLES 7 Y 8  CARRERA 6 ENTRE CALLES 8 Y 9  CARRERA 7 ENTRE CALLES 9 Y 10  CARRERA 7 ENTRE CALLES 10 Y 11  CALLE 10 ENTRE CARRERAS 9 Y 10   CALLE 11 ENTRE CARRERAS 9 Y 10  COMO RESTITUCIÓN DEL ALCANTARILLADO SEGÚN ESPECIFICACIONES  EN LA ZONA URBANA DEL MUNICIPIO DE EL PITAL  DEPARTAMENTO DEL HUILA,608090636,608090340,0,608090340,2016.0,06/13/2016,09/02/2016,2,M,0,0,11/02/2016
17-1-178251-6638287,BOYACÁ - ALCALDÍA MUNICIPIO DE GÁMEZA,Boyacá,Gameza,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN DE PAVIMENTO EN CONCRETO  Y CONSTRUCCION DE ALCANTARILLADO SOBRE LA VIA DE LA CARRERA 3  COMPRENDIDA ENTRE CALLES 3 Y 4 DEL MUNICIPIO DE GÁMEZA - BOYACÁ,379998246,379998246,24995813,404994059,2017.0,09/25/2017,09/29/2017,3,M,0,0,12/29/2017
17-1-180982-7246199,ANTIOQUIA - ALCALDÍA MUNICIPIO DE CARACOLÍ,Antioquia,Caracolí,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN DEL PLAN MAESTRO DE ACUEDUCTO Y ALCANTARILLADO DE LA ZONA URBANA FASE 1 DEL MUNICIPIO DE CARACOLI  ANTIOQUIA.,3163407344,3115494224,0,3115494224,2018.0,03/16/2018,04/16/2018,6,M,0,0,10/16/2018
17-1-175333-6358035,BOYACÁ - ALCALDÍA MUNICIPIO DE TURMEQUÉ,Boyacá,Turmequé,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN DE PLACA  HUELLA VEREDA  SIGUINEQUE  VARIANTE K0 + 850 A K1 + 065 DEL MUNICIPIO DE TURMEQUE BOYACA,245232747,245230055,0,245230055,2017.0,08/02/2017,08/30/2017,2,M,0,0,10/30/2017
15-1-153051-4665549,ANTIOQUIA - ALCALDÍA MUNICIPIO DE COPACABANA,Antioquia,Copacabana,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 3,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,¿Construcción de la interconexión vial puente vehicular entre los barrios Tobón Quintero y las Vegas sobre la quebrada piedras blancas entre carreras 54 y 56  con calle 48  municipio de Copacabana Antioquia.¿,664898365,664898365,70000000,734898365,2016.0,02/04/2016,04/20/2016,5,M,0,0,09/20/2016
17-1-180183-6575881,META - ALCALDÍA MUNICIPIO DE LA URIBE,Meta,Uribe,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MANTENIMIENTO PERIODICO DE LAS VIAS TERCIARIAS DEL MUNICIPIO  EN EL MARCO DEL CONVENIO INTERADMINISTRATIVO ENTRE LA AGENCIA DE RENOVACION DEL TERRITORIO Y EL MUNICIPIO DE URIBE  META,789851017,781279879,8563240,789843119,2017.0,10/30/2017,10/30/2017,54,D,79,0,01/17/2018
18-21-6071-7890328,BOYACÁ - ALCALDÍA MUNICIPIO DE TIBANÁ,Boyacá,Tibaná,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación obra pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO Y PAVIMENTACIÓN DE DOS CUADRAS DE  LA CALLE 6 DEL AREA URBANA DEL MUNICIPIO DE TIBANÁ - DEPARTAMENTO DE BOYACÁ,402630932,401943483,103368351,505311834,2018.0,11/19/2018,11/20/2018,4,M,30,0,04/20/2019
15-1-138902-3820201,CASANARE - GOBERNACIÓN,Casanare,Yopal,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN A NIVEL DE PAVIMENTO DE LA VÍA YOPAL-EL ALGARROBO - OROCUE  SECTOR QUEBRADASECA ETAPA 2  EN EL MUNICIPIO DE YOPAL. DEPARTAMENTO DE CASANARE  ORINOQUÍA.,22996488145,22996488145,0,22996488145,2015.0,08/03/2015,08/03/2015,5,M,0,0,01/03/2016
17-1-171138-6041274,BOLÍVAR - ALCALDÍA MUNICIPIO DE SAN JACINTO,Bolívar,San Jacinto,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION DE PAVIMENTO EN CONCRETO RIGIDO MR 3 9 MPA  DE 1) CALLE 21 ENTRE CARRERA 48 (CARRETERA TRONCAL) Y CARRERA 46. BARRIO LA BAJERA   2.) CALLE 16  ENTRE CARRERA 44 Y CARRERA 38.  BARRIOS LA GLORIA Y PARAÍSO.  (SECTOR HOSPITAL)  EN EL MUNICIPIO DE SAN JACINTO DEPARTAMENTO DE BOLIVAR¿.,1658205854,1655512027,42918538,1698430565,2017.0,05/22/2017,06/12/2017,3,M,0,0,09/12/2017
16-1-161975-5290329,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,NACIONAL,NACIONAL CENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MANTENIMIENTO RUTINARIO VIAS A CARGO DEL INSTITUTO NACIONAL DE VIAS DIRECCIÓN TERRITORIAL CAQUETA,7028052185,224494000,57589700,282083700,2016.0,10/21/2016,11/03/2016,18,M,0,5,10/03/2018
15-1-150898-4138319,CASANARE - ALCALDÍA MUNICIPIO DE MANI,Casanare,Maní,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN DE OBRAS DE PAVIMENTACIÓN DE LA CALLE 24 ENTRE CARRERA 4 Y CARRERA 9  Y CALLE 17 ENTRE CARRERA 7 Y CARRERA 8 (TRAMO FALTANTE)  DEL MUNICIPIO DE MANÍ  DEPARTAMENTO DE CASANARE,1574901520,1574848467,0,1574848467,2015.0,12/11/2015,12/14/2015,3,M,0,0,03/14/2016
15-1-138934-3702533,SANTANDER - ALCALDÍA MUNICIPIO DE SAN GIL,Santander,San Gil,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 5,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION EN PAVIMENTO RIGIDO DE VIAS URBANAS EN EL MUNICIPIO DE SAN GIL,934548744,934173848,449913223,1384087071,2015.0,06/24/2015,06/26/2015,5,M,15,0,12/11/2015
18-1-194504-7794932,BOYACÁ - ALCALDÍA MUNICIPIO DE SAMACÁ,Boyacá,Samacá,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN DE PAVIMENTO FLEXIBLE EN VÍAS URBANAS DEL MUNICIPIO DE SAMACÁ  BOYACÁ  (PROYECTO APROBADO CON RECURSOS DEL SGR),1085951460,1085929566,0,1085929566,2018.0,10/11/2018,11/01/2018,5,M,30,0,05/01/2019
17-1-170240-6088729,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,NACIONAL,NACIONAL CENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA CAUCASIA - PLANETA RICA (RUTA 2513) - 10 LA YE (RUTA 2514)  EN EL DEPARTAMENTO DE CORDOBA,3100000000,2599041592,0,2599041592,2017.0,06/09/2017,06/09/2017,5,M,0,0,11/09/2017
15-1-142417-3860464,PUTUMAYO - GOBERNACIÓN,Putumayo,San Miguel de Mocoa,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO MEDIANTE PAVIMENTACIÓN EN CONCRETO HIDRÁULICO DE LA CARRERA 9 EN EL BARRIO VILLA DEL NORTE DEL MUNICIPIO DE MOCOA DEPARTAMENTO DEL PUTUMAYO  y  MEJORAMIENTO MEDIANTE PAVIMENTACIÓN EN CONCRETO RÍGIDO DE LASVÍASDEL BARRIO PALERMO SUR DEL MUNICIPIO DE MOCOADEPARTAMENTO DE PUTUMAYO .,1020410825,1019870509,0,1019870509,2015.0,08/25/2015,08/31/2015,5,M,0,1,02/29/2016
15-1-153664-4474186,NORTE DE SANTANDER - EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO DE MAQUINAS Y SERVICIOS VIALES DE TIBU MAQUISERVIT E.I.C.E,Norte De Santander,Tibú,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MANTENIMIENTO Y MEJORAMIENTO EN LAS VÍAS TERCIARIAS PACELLI; CAMPO HERMOSO CERRO MADERA; LA LLANA - LA VALERA  PLAYA RICA Y VENECIA GUAMALITO  MUNICIPIO DE TIBÚ DEPARTAMENTO NORTE DE SANTANDER.,150500000,150500000,0,150500000,2015.0,12/21/2015,12/21/2015,10,D,0,0,12/31/2015
15-1-143295-3956002,ANTIOQUIA - ÁREA METROPOLITANA DEL VALLE DE ABURRÁ - MEDELLÍN,Antioquia,Medellín,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,DEMARCACIÓN DE CORREDORES DE CICLORRUTAS Y REALIZACIÓN DE OBRAS COMPLEMENTARIAS PARA MEJORAR LAS CONDICIONES DE MOVILIDAD DE LOS MODOS NO MOTORIZADOS EN LA COMUNA 11  LAURELES-ESTADIO DE LA CIUDAD DE MEDELLÍN,1027363736,994264712,0,994264712,2015.0,10/02/2015,10/02/2015,75,D,0,0,10/02/2015
15-1-140306-3789777,SANTANDER - ALCALDÍA MUNICIPIO DE EL PALMAR,Santander,Palmar,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,PAVIMENTACIÓN PARCIAL VÍA PUENTE GÓMEZ NIÑO ¿ EL PALMAR  DESDE LA CABECERA MUNICIPAL ¿ HASTA EL SECTOR LA POLA DEL MUNICIPIO DE PALMAR  SANTANDER.,1106512655,1106512655,42194288,1148706943,2015.0,07/24/2015,08/10/2015,3,M,35,0,12/14/2015
15-1-142816-3944225,SANTANDER - ALCALDÍA MUNICIPIO DE ENCISO,Santander,Enciso,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONTRATO DE OBRA PARA LA CONSTRUCCIÓN DE OBRAS DE URBANISMO EN LA URBANIZACIÓN ENCISO CON FUTURO  QUE INCLUYE RED PRINCIPAL  DE ALCANTARILLADO  RED PRINCIPAL DE ACUEDUCTO  INSTALACIONES ELÉCTRICAS DE BAJA TENSIÓN Y PAVIMENTACIÓN DE LAS CALLES  2 ENTRE CARRERAS 4 Y 5; CALLE 2A Y 2B ENTRE CARRERA 4A Y 5 EN EL MUNICIPIO DE ENCISO SANTANDER,560747663,560747663,78846916,639594579,2015.0,08/26/2015,08/31/2015,4,M,41,0,02/11/2016
17-1-184643-7203986,CÓRDOBA - ALCALDÍA MUNICIPIO DE PLANETA RICA,Córdoba,Planeta Rica,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN EN PAVIMENTO RÍGIDO DE NUEVOS TRAMOS VIALES URBANOS EN EL MUNICIPIO DE PLANETA RICA  DEPARTAMENTO DE CÓRDOBA.,2502455096,2501863909,0,2501863909,2018.0,02/02/2018,02/22/2018,6,M,0,0,08/22/2018
18-21-4237-7873071,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CHAGUANÍ,Cundinamarca,Chaguaní,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación obra pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO DE LAS VIAS EN LOS SIGUIENTES SECTORES; VIA QUE CONDUCE DESDE EL CASCO URBANO A MELGAS BAJO  DE BRAMADEROS ALTO DE MANILLAS  VEREDA MONTEFRIO Y QUE CONDUCE DEL CASCO URBANO A MELGAS ALTO MUNICIPIO DE CHAGUANI CUNDINAMARCA,494579439,494579439,0,494579439,2018.0,09/18/2018,09/27/2018,4,M,0,0,01/27/2019
17-1-179164-6505107,CAQUETÁ - ALCALDÍA MUNICIPIO DE BELÉN DE LOS ANDAQUIES,Caquetá,Belén de Los Andaquies,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO DE VÍAS PLAN 51X50 - MUNICIPIO BELEN DE LOS ANDAQUIES DEL DEPARTAMENTO DE CAQUETA.,780867729,780867729,0,780867729,2017.0,10/10/2017,10/10/2017,90,D,0,0,10/10/2017
17-1-177909-6426689,META - ALCALDÍA MUNICIPIO DE LEJANÍAS,Meta,Lejanías,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION EN PAVIMENTO RIGIDO DE VÍAS URBANAS EN EL MUNICIPIO DE LEJANIAS - META,757855459,757375446,0,757375446,2017.0,09/07/2017,09/15/2017,3,M,0,0,12/15/2017
16-1-164453-5342052,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE CHOCONTÁ,Cundinamarca,Chocontá,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO DE LA MALLA VIAL URBANA DEL MUNICIPIO DE CHOCONTÁ,1054317109,1054317109,433573070,1487890179,2016.0,11/30/2016,12/19/2016,3,M,75,0,06/04/2017
17-1-179086-6552548,NORTE DE SANTANDER - ALCALDÍA MUNICIPIO DE OCAÑA,Norte De Santander,Ocaña,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,PAVIMENTACION EN CONCRETO RIGIDO Y REPOSICION DE REDES DE ACUEDUCTO Y ALCANTARILLADO EN LA CARRERA 10 ENTRE CALLES 4 Y 8 DE LA VIA PRINCIPAL DEL BARRIO TEJARITO EN EL MUNICIPIO DE OCAÑA NORTE DE SANTANDER,1355727577,1832377670,0,1832377670,2017.0,10/20/2017,10/30/2017,6,M,0,0,04/30/2018
16-1-162545-5364714,BOLÍVAR - GOBERNACIÓN,Bolívar,Cartagena,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO A NIVEL DE PAVIMENTACION ASFALTICA VIA TURBACO-CAÑAVERAL MUNICIPIO DE TURBACO-DEPARTAMENTAL BOLIVAR,5607476636,5606076152,0,5606076152,2016.0,11/21/2016,12/12/2016,6,M,0,0,06/12/2017
18-1-191044-7533304,CASANARE - ALCALDÍA MUNICIPIO DE TAURAMENA,Casanare,Tauramena,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 5,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION DE PAVIMENTO DEL INTERCONECTOR VIAL ENTRE LA CALLE 17 DESDE LA CARRERA 4  LA DIAGONAL 8ª Y LA VIA DE ACCESO AL CASCO URBANO SECTOR MATADERO MUNICIPAL DEL MUNICIPIO DE TAURAMENA  DEPARTAMENTO DE CASANARE,4187455092,4187426267,0,4187426267,2018.0,07/30/2018,07/30/2018,10,M,0,0,05/30/2019
15-1-149891-4197228,CÓRDOBA - ALCALDÍA MUNICIPIO DE SAHAGÚN,Córdoba,Sahagún,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,¿CONSTRUCCION DE OBRAS DE DRENAJE EN LA VIA DE LAS BOCAS A LOMA SECA  LAS BOCAS A LOS ROSALES EN LA ZONA RURAL DEL MUNICIPIO DE SAHAGÚN¿.,314999661,314985856,0,314985856,2015.0,11/26/2015,12/10/2015,4,M,0,0,04/10/2016
16-1-162201-5223239,SANTANDER - ALCALDÍA MUNICIPIO DE GIRÓN,Santander,Girón,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION REDES DE ALCANTARILLADO SANITARIO Y PLUVIAL BARRIO SUBNORMAL VALLE DE LOS CABALLEROS MUNICIPIO DE GIRONDEPARTAMENTO DE SANTANDER ENMARCADO DENTRO DEL PROYECTO:  CONSTRUCCION  MANTENIMIENTO Y MEJORAMIENTO DE LA MALLA VIAL  Y EQUIPAMIENTO URBANO Y RURAL CON SUS OBRAS COMPLEMENTARIAS EN EL MUNICIPIO DE GIRON ¿ SANTANDER,2566745830,2564216210,1255399015,3819615225,2016.0,10/25/2016,11/03/2016,14,M,0,0,01/03/2018
17-1-182694-6904882,META - ALCALDÍA MUNICIPIO DE BARRANCA DE UPIA,Meta,Barranca de Upía,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION  MEJORAMIENTO Y PAVIMENTACION DE VIAS URBANAS EN LAS CALLE 9 ENTRE CRA 6 Y CRA 4  CARRERA 5 ENTRE CLL 9 Y CLL 10 y LA CALLE 5 QUE CONECTA CON LA VIA A CABUYARO EN EL MUNICIPIO DE BARRANCA DE UPIA  DEPARTAMENTO DEL META,689694968,689337233,0,689337233,2017.0,12/29/2017,01/22/2018,4,M,0,0,05/22/2018
16-1-158795-4892459,ANTIOQUIA - ALCALDÍA MUNICIPIO DE ANGOSTURA,Antioquia,Angostura,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,OBRAS DE CONSTRUCCION PARA EL MEJORAMIENTO  REHABILITACIÓN Y MANTENIMIENTO MECANICO Y MANUAL DE VIAS EN LA ZONA SURESTE DEL MUNICIPIO DE ANGOSTURA  DEPARTAMENTO DE ANTIOQUIA,247000000,246669259,123334535,370003794,2016.0,07/11/2016,07/21/2016,2,M,0,0,09/21/2016
15-1-139909-3803993,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE UBAQUE,Cundinamarca,Ubaque,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCIÓN DE PLACAS HUELLA EN LA VÍA DE LA VEREDA SABANILLA  SECTOR LA POTENCIA - CUATRO CAMINOS - EL ARENAL  EN EL MUNICIPIO DE UBAQUE (CUNDINAMARCA)  SEGÚN CONVENIO INTERADMINISTRATIVO DPS-FIP 154 DE 2014,734576361,734441081,0,734441081,2015.0,07/27/2015,08/03/2015,6,M,36,0,03/08/2016
16-1-158981-4861560,BOYACÁ - ALCALDÍA MUNICIPIO DE JENESANO,Boyacá,Jenesano,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION PUENTE METALICO Y VEHICULAR SOBRE EL RIO TEATINOS SECTOR LA GRANJA QUE COMUNICA LOS MUNICIPIOS DE JENESANO Y RAMIRQUI,350971463,348824809,149941940,498766749,2016.0,07/13/2016,07/14/2016,6,M,0,0,01/14/2017
15-1-148893-5251384,BOYACÁ - ALCALDÍA MUNICIPIO DE CHISCAS,Boyacá,Chiscas,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION  MANTENIMIENTO Y REHABILITACIÓN DE LAS VIAS RURALES DEL MUNICIPIO DE CHISCAS ¿ BOYACÁ,1302000603,1301958148,0,1301958148,2015.0,10/28/2015,11/02/2015,2,M,0,0,01/02/2016
18-21-4273-7997964,CAUCA - ALCALDÍA MUNICIPIO DE MIRANDA,Cauca,Miranda,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación obra pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,Rehabilitación de vías urbanas mediante la pavimentación con concreto rígido de la Carrera  9 entre Calles 14 y la casa de la  Música  enla Parcelación Campestre Pinar del Rio  en el Municipio de Miranda Cauca,299521773,299521773,0,299521773,2018.0,08/15/2018,08/22/2018,3,M,0,0,11/22/2018
16-1-161907-5208334,SANTANDER - ALCALDÍA MUNICIPIO DE GIRÓN,Santander,Girón,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO Y PAVIMENTACION DE LA VIA GIRON ¿ ZAPATOCA EN EL SECTOR DE LA CIUDADELA NUEVO GIRON INCLUYE VIA DE ACCESO Y VIA TRANSVERSAL 23 ENMARCADO DENTRO DEL PROYECTO:  CONSTRUCCION  MANTENIMIENTO Y MEJORAMIENTO DE LA MALLA VIAL  Y EQUIPAMIENTO URBANO Y RURAL CON SUS OBRAS COMPLEMENTARIAS EN EL MUNICIPIO DE GIRON ¿ SANTANDER,3000000000,2999876113,811341737,3811217850,2016.0,10/19/2016,10/26/2016,12,M,0,4,02/26/2018
16-1-161975-5289865,INSTITUTO NACIONAL DE VÍAS (INVIAS),Bogotá D.C.,Bogotá D.C.,NACIONAL,NACIONAL CENTRALIZADO,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MANTENIMIENTO RUTINARIO VIAS A CARGO DEL INSTITUTO NACIONAL DE VIAS DIRECCIÓN TERRITORIAL CAQUETA,7028052185,728630515,187421330,916051845,2016.0,10/21/2016,11/03/2016,18,M,0,5,10/03/2018
15-1-150883-6547343,CUNDINAMARCA - ALCALDÍA MUNICIPIO DE PASCA,Cundinamarca,Pasca,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MEJORAMIENTO Y CONSTRUCCIÓN DE PLACA HUELLA PARA LA VÍA QUE COMUNICA LAS VEREDAS LÁZARO FONTE Y JUAN VIEJO DEL MUNICIPIO DE PASCA CUNDINAMARCA.,905104612,897221175,37358249,934579424,2015.0,12/01/2015,08/12/2016,5,M,0,0,01/12/2017
15-1-148843-6430423,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE LA UNIÓN,Valle del Cauca,La Unión,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONSTRUCCION DE PAVIMENTO EN CONCRETO RIGIDO EN LA CRA 23B CON CL 12 BARRIO FATIMA Y CR 12 CON CL 23 Y 25 BARRIO SAN PEDRO DE LA UNION  VALLE DEL CAUCA  OCCIDENTE,419503942,419066703,0,419066703,2015.0,11/18/2015,12/14/2015,60,D,30,0,01/13/2016
15-1-148422-4026200,ARAUCA - ALCALDÍA MUNICIPIO DE FORTUL,Arauca,Fortul,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,MANTENIMIENTO DE VÍAS URBANAS MEDIANTE PAVIMENTACIÓN EN CONCRETO RÍGIDO EN EL MUNICIPIO DE FORTUL Y EN EL CENTRO POBLADO DE NUEVO CARANAL  DEL MUNICIPIO DE FORTUL DEPARTAMENTO DE ARAUCA.,2380952147,2380952147,0,2380952147,2015.0,11/06/2015,11/06/2015,2,M,11,0,01/17/2016
19-1-197988-8268979,TOLIMA - ALCALDÍA MUNICIPIO DE ATACO,Tolima,Ataco,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Licitación Pública,"Terrenos, Edificios, Estructuras y Vías",Vías,9511,CONTRATAR EL MEJORAMIENTO DE LA VÍA TERCIARIA DESDE LA VEREDA BALSILLAS QUE CONDUCE A LA NUEVA REFORMA MEDIANTE LA CONSTRUCCION DE PLACA HUELLA EN PUNTOS CRITICOS EN EL MUNICIPIO DE ATACO  TOLIMA,4759965163,4759961659,0,4759961659,2019.0,02/19/2019,03/01/2019,10,M,0,0,01/01/2020
